zip,lat,lng,city,state
37067,35.9136,-86.7785,Franklin,TN
37068,35.9294,-86.842,Franklin,TN
37069,35.9884,-86.9048,Franklin,TN
37070,36.3337,-86.7038,Goodlettsville,TN
37071,36.0872,-86.4073,Gladeville,TN
37072,36.3575,-86.7442,Goodlettsville,TN
37073,36.4279,-86.814,Greenbrier,TN
37074,36.4189,-86.1443,Hartsville,TN
37075,36.3399,-86.6065,Hendersonville,TN
37076,36.1495,-86.5818,Hermitage,TN
37077,36.294,-86.6035,Hendersonville,TN
37078,35.9227,-87.7679,Hurricane Mills,TN
37079,36.4817,-87.6594,Indian Mound,TN
37080,36.3283,-86.9168,Joelton,TN
37082,36.0965,-87.1137,Kingston Springs,TN
37083,36.544,-86.0024,Lafayette,TN
37085,35.9548,-86.2805,Lascassas,TN
37086,36.0213,-86.5589,La Vergne,TN
37087,36.2728,-86.2721,Lebanon,TN
37088,36.2098,-86.3222,Lebanon,TN
37089,35.9993,-86.5732,La Vergne,TN
37090,36.1117,-86.3218,Lebanon,TN
37091,35.4862,-86.7628,Lewisburg,TN
37095,35.9822,-85.9622,Liberty,TN
37096,35.6038,-87.8655,Linden,TN
37097,35.7696,-87.8266,Lobelville,TN
37098,35.8681,-87.3152,Lyles,TN
37101,36.0655,-87.635,Mc Ewen,TN
37110,35.6442,-85.7446,Mcminnville,TN
37111,35.6875,-85.7763,Mcminnville,TN
37115,36.2545,-86.6961,Madison,TN
37116,36.2533,-86.6922,Madison,TN
37118,35.9303,-86.1902,Milton,TN
37119,36.6327,-86.5392,Mitchellville,TN
37121,36.2062,-86.5225,Mount Juliet,TN
37122,36.1777,-86.4889,Mount Juliet,TN
37127,35.7813,-86.3276,Murfreesboro,TN
37128,35.7992,-86.4728,Murfreesboro,TN
37129,35.9271,-86.4405,Murfreesboro,TN
37130,35.8787,-86.3294,Murfreesboro,TN
37131,35.8534,-86.3946,Murfreesboro,TN
37132,35.8494,-86.3643,Murfreesboro,TN
37133,35.8534,-86.3946,Murfreesboro,TN
37134,36.0013,-87.9508,New Johnsonville,TN
37135,35.9363,-86.666,Nolensville,TN
37136,36.1177,-86.2939,Norene,TN
37137,35.876,-87.5012,Nunnelly,TN
37138,36.2467,-86.6194,Old Hickory,TN
37140,35.8592,-87.6525,Only,TN
37141,36.615,-86.7019,Orlinda,TN
37142,36.4111,-87.5013,Palmyra,TN
37143,36.1278,-87.0312,Pegram,TN
37144,35.3052,-86.6603,Petersburg,TN
37145,36.3801,-85.9129,Pleasant Shade,TN
37146,36.4015,-87.0331,Pleasant View,TN
37148,36.5739,-86.5018,Portland,TN
37149,35.804,-86.1927,Readyville,TN
37150,36.541,-85.8135,Red Boiling Springs,TN
37151,36.3176,-86.0399,Riddleton,TN
37152,36.3967,-86.7734,Ridgetop,TN
37153,35.7638,-86.554,Rockvale,TN
37160,35.4608,-86.4845,Shelbyville,TN
37161,35.4904,-86.4467,Shelbyville,TN
37162,35.4904,-86.4467,Shelbyville,TN
37165,36.2927,-87.4709,Slayden,TN
37166,35.9246,-85.7893,Smithville,TN
37167,35.9586,-86.5327,Smyrna,TN
37171,36.3666,-87.2999,Southside,TN
37172,36.5355,-86.8609,Springfield,TN
37174,35.7217,-86.8999,Spring Hill,TN
37175,36.3271,-87.8972,Stewart,TN
37178,36.3232,-87.7842,Tennessee Ridge,TN
37179,35.8115,-86.9277,Thompsons Station,TN
37180,35.6116,-86.5812,Unionville,TN
37181,36.2448,-87.4818,Vanleer,TN
37183,35.5261,-86.307,Wartrace,TN
37184,36.0825,-86.1441,Watertown,TN
37185,36.0697,-87.838,Waverly,TN
37186,36.587,-86.2301,Westmoreland,TN
37187,36.1471,-87.1996,White Bluff,TN
37188,36.4803,-86.6814,White House,TN
37189,36.2803,-86.8283,Whites Creek,TN
37190,35.8291,-86.0399,Woodbury,TN
37191,36.4997,-87.5312,Woodlawn,TN
37201,36.1662,-86.7776,Nashville,TN
37202,36.1716,-86.7848,Nashville,TN
37203,36.1494,-86.7903,Nashville,TN
37204,36.1067,-86.7742,Nashville,TN
37205,36.1111,-86.8725,Nashville,TN
37206,36.181,-86.731,Nashville,TN
37207,36.2329,-86.7766,Nashville,TN
37208,36.1773,-86.8079,Nashville,TN
37209,36.1575,-86.9214,Nashville,TN
37210,36.1443,-86.7337,Nashville,TN
37211,36.0669,-86.7237,Nashville,TN
37212,36.1339,-86.8012,Nashville,TN
37213,36.1663,-86.7669,Nashville,TN
37214,36.1631,-86.6651,Nashville,TN
37215,36.0819,-86.8347,Nashville,TN
37216,36.2161,-86.7265,Nashville,TN
37217,36.1053,-86.6595,Nashville,TN
37218,36.207,-86.8926,Nashville,TN
37219,36.1717,-86.7855,Nashville,TN
37220,36.0673,-86.7809,Nashville,TN
37221,36.0554,-86.9737,Nashville,TN
37222,36.1716,-86.7848,Nashville,TN
37224,36.1716,-86.7848,Nashville,TN
37227,36.1716,-86.7848,Nashville,TN
37228,36.195,-86.804,Nashville,TN
37229,36.1716,-86.7848,Nashville,TN
37230,36.1716,-86.7848,Nashville,TN
37232,36.1716,-86.7848,Nashville,TN
37234,36.1716,-86.7848,Nashville,TN
37235,36.1716,-86.7848,Nashville,TN
37236,36.1716,-86.7848,Nashville,TN
37238,36.1716,-86.7848,Nashville,TN
37240,36.1449,-86.8055,Nashville,TN
37241,36.1716,-86.7848,Nashville,TN
37242,36.1716,-86.7848,Nashville,TN
37243,36.165,-86.782,Nashville,TN
37244,36.1716,-86.7848,Nashville,TN
37246,36.1599,-86.7914,Nashville,TN
37250,36.1716,-86.7848,Nashville,TN
37301,35.4197,-85.7953,Altamont,TN
37302,35.0132,-85.0162,Apison,TN
37303,35.4428,-84.6433,Athens,TN
37304,35.3952,-85.1177,Bakewell,TN
37305,35.4652,-85.6942,Beersheba Springs,TN
37306,35.0986,-86.1892,Belvidere,TN
37307,35.169,-84.6258,Benton,TN
37308,35.3483,-84.9962,Birchwood,TN
37309,35.2852,-84.7095,Calhoun,TN
37310,35.2639,-84.78,Charleston,TN
37311,35.1129,-84.9287,Cleveland,TN
37312,35.2303,-84.8697,Cleveland,TN
37313,35.3612,-85.7127,Coalmont,TN
37314,35.263,-84.3052,Coker Creek,TN
37315,35.0481,-85.0516,Collegedale,TN
37316,35.0025,-84.7306,Conasauga,TN
37317,35.0314,-84.4435,Copperhill,TN
37318,35.178,-85.9927,Cowan,TN
37320,35.1776,-84.8675,Cleveland,TN
37321,35.5022,-85.0077,Dayton,TN
37322,35.4957,-84.816,Decatur,TN
37323,35.0972,-84.8206,Cleveland,TN
37324,35.2547,-85.9928,Decherd,TN
37325,35.2496,-84.5918,Delano,TN
37326,35.04,-84.3849,Ducktown,TN
37327,35.4228,-85.4058,Dunlap,TN
37328,35.0272,-86.3667,Elora,TN
37329,35.3944,-84.461,Englewood,TN
37330,35.2817,-86.13,Estill Springs,TN
37331,35.3193,-84.5302,Etowah,TN
37332,35.5954,-84.9731,Evensville,TN
37333,35.1538,-84.3354,Farner,TN
37334,35.1668,-86.5811,Fayetteville,TN
37335,35.0648,-86.4046,Flintville,TN
37336,35.3025,-84.9333,Georgetown,TN
37337,35.7834,-84.8705,Grandview,TN
37338,35.4208,-85.214,Graysville,TN
37339,35.3799,-85.6342,Gruetli Laager,TN
37340,35.0317,-85.5232,Guild,TN
37341,35.2156,-85.0842,Harrison,TN
37342,35.3882,-85.9476,Hillsboro,TN
37343,35.1688,-85.2091,Hixson,TN
37345,35.0368,-86.2403,Huntland,TN
37347,35.0611,-85.619,Jasper,TN
37348,35.1259,-86.4373,Kelso,TN
37349,35.4686,-86.0808,Manchester,TN
37350,34.9939,-85.3502,Lookout Mountain,TN
37351,35.1009,-85.2615,Lupton City,TN
37352,35.2809,-86.3553,Lynchburg,TN
37353,35.1187,-84.9866,Mc Donald,TN
37354,35.5001,-84.3485,Madisonville,TN
37355,35.501,-86.0848,Manchester,TN
37356,35.229,-85.8242,Monteagle,TN
37357,35.586,-85.9171,Morrison,TN
37359,35.2042,-86.4129,Mulberry,TN
37360,35.4406,-86.255,Normandy,TN
37361,35.0989,-84.6864,Ocoee,TN
37362,35.0352,-84.6873,Old Fort,TN
37363,35.1141,-85.0642,Ooltewah,TN
37364,35.1776,-84.8675,Cleveland,TN
37365,35.3823,-85.5612,Palmer,TN
37366,35.3204,-85.8389,Pelham,TN
37367,35.6317,-85.2265,Pikeville,TN
37369,35.1921,-84.4798,Reliance,TN
37370,35.36,-84.703,Riceville,TN
37371,35.4515,-84.602,Athens,TN
37373,35.398,-85.1028,Sale Creek,TN
37374,35.1891,-85.6565,Sequatchie,TN
37375,35.1543,-85.8919,Sewanee,TN
37376,35.0479,-85.9559,Sherwood,TN
37377,35.2089,-85.3352,Signal Mountain,TN
37378,35.639,-85.8476,Smartt,TN
37379,35.2945,-85.1735,Soddy Daisy,TN
37380,35.0759,-85.7544,South Pittsburg,TN
37381,35.6814,-84.8767,Spring City,TN
37382,35.549,-85.9727,Summitville,TN
37383,35.2015,-85.9205,Sewanee,TN
37384,35.2636,-85.1756,Soddy Daisy,TN
37385,35.3312,-84.243,Tellico Plains,TN
37387,35.2733,-85.7469,Tracy City,TN
37388,35.3484,-86.2287,Tullahoma,TN
37389,35.3705,-86.142,Arnold Afb,TN
37391,35.0893,-84.353,Turtletown,TN
37394,35.5393,-85.8601,Viola,TN
37396,35.0059,-85.4998,Whiteside,TN
37397,35.2176,-85.5156,Whitwell,TN
37398,35.1823,-86.142,Winchester,TN
37401,35.0662,-85.257,Chattanooga,TN
37402,35.0437,-85.3184,Chattanooga,TN
37403,35.0477,-85.2945,Chattanooga,TN
37404,35.0279,-85.2737,Chattanooga,TN
37405,35.1214,-85.4059,Chattanooga,TN
37406,35.0722,-85.2456,Chattanooga,TN
37407,35.0021,-85.2896,Chattanooga,TN
37408,35.0288,-85.3086,Chattanooga,TN
37409,35.002,-85.3445,Chattanooga,TN
37410,35.0021,-85.3138,Chattanooga,TN
37411,35.0288,-85.2261,Chattanooga,TN
37412,34.9975,-85.2275,Chattanooga,TN
37414,35.0662,-85.257,Chattanooga,TN
37415,35.1272,-85.2807,Chattanooga,TN
37416,35.1044,-85.1766,Chattanooga,TN
37419,35.0383,-85.4082,Chattanooga,TN
37421,35.0289,-85.151,Chattanooga,TN
37422,35.0662,-85.257,Chattanooga,TN
37424,35.0662,-85.257,Chattanooga,TN
37450,35.0662,-85.257,Chattanooga,TN
37501,35.1056,-90.007,Memphis,TN
37544,35.15,-90.0522,Memphis,TN
37601,36.3302,-82.3213,Johnson City,TN
37602,36.3314,-82.3687,Johnson City,TN
37604,36.2996,-82.3831,Johnson City,TN
37605,36.3314,-82.3687,Johnson City,TN
37614,36.3014,-82.3713,Johnson City,TN
37615,36.3996,-82.4522,Johnson City,TN
37616,36.2265,-82.7476,Afton,TN
37617,36.5309,-82.3719,Blountville,TN
37618,36.4657,-82.2073,Bluff City,TN
37620,36.5514,-82.0977,Bristol,TN
37621,36.5678,-82.1974,Bristol,TN
37625,36.5678,-82.1974,Bristol,TN
37640,36.3292,-81.9785,Butler,TN
37641,36.199,-82.6642,Chuckey,TN
37642,36.5291,-82.7299,Church Hill,TN
37643,36.3773,-82.1364,Elizabethton,TN
37644,36.3388,-82.232,Elizabethton,TN
37645,36.5621,-82.6622,Mount Carmel,TN
37650,36.1045,-82.4562,Erwin,TN
37656,36.3988,-82.6299,Fall Branch,TN
37657,36.0176,-82.5602,Flag Pond,TN
37658,36.2585,-82.1407,Hampton,TN
37659,36.2791,-82.4942,Jonesborough,TN
37660,36.5291,-82.5746,Kingsport,TN
37662,36.5296,-82.5569,Kingsport,TN
37663,36.4657,-82.4858,Kingsport,TN
37664,36.5133,-82.5057,Kingsport,TN
37665,36.5788,-82.5705,Kingsport,TN
37669,36.5296,-82.5569,Kingsport,TN
37680,36.5793,-81.7255,Laurel Bloomery,TN
37681,36.2543,-82.6249,Limestone,TN
37682,36.3009,-82.2909,Milligan College,TN
37683,36.4547,-81.822,Mountain City,TN
37684,36.309,-82.3664,Mountain Home,TN
37686,36.442,-82.3449,Piney Flats,TN
37687,36.18,-82.0991,Roan Mountain,TN
37688,36.5455,-81.8828,Shady Valley,TN
37690,36.2513,-82.5588,Telford,TN
37691,36.3717,-81.7567,Trade,TN
37692,36.1898,-82.3009,Unicoi,TN
37694,36.3862,-82.2758,Watauga,TN
37699,36.444,-82.3446,Piney Flats,TN
37701,35.7941,-83.9845,Alcoa,TN
37705,36.2314,-84.0043,Andersonville,TN
37707,36.5464,-83.6731,Arthur,TN
37708,36.3252,-83.334,Bean Station,TN
37709,36.165,-83.6648,Blaine,TN
37710,36.1586,-84.3161,Briceville,TN
37711,36.2833,-83.0376,Bulls Gap,TN
37713,36.0902,-83.1321,Bybee,TN
37714,36.2664,-84.27,Caryville,TN
37715,36.5542,-83.9605,Clairfield,TN
37716,36.0995,-84.1681,Clinton,TN
37717,36.0908,-84.1305,Clinton,TN
37719,36.0225,-84.4294,Coalfield,TN
37721,36.1318,-83.8071,Corryton,TN
37722,35.807,-83.2345,Cosby,TN
37723,35.9537,-84.8205,Crab Orchard,TN
37724,36.545,-83.6932,Cumberland Gap,TN
37725,35.9988,-83.3983,Dandridge,TN
37726,36.2075,-84.8344,Deer Lodge,TN
37727,35.8881,-83.0073,Del Rio,TN
37729,36.5167,-84.0345,Duff,TN
37730,36.5475,-83.9756,Eagan,TN
37731,36.5433,-83.0066,Eidson,TN
37732,36.325,-84.605,Elgin,TN
37733,36.3541,-84.7112,Rugby,TN
37737,35.7577,-84.1198,Friendsville,TN
37738,35.6702,-83.4748,Gatlinburg,TN
37742,35.6754,-84.1803,Greenback,TN
37743,36.0655,-82.8567,Greeneville,TN
37744,36.1653,-82.819,Greeneville,TN
37745,36.2744,-82.8239,Greeneville,TN
37748,35.9487,-84.5134,Harriman,TN
37752,36.5679,-83.5508,Harrogate,TN
37753,35.8231,-83.1003,Hartford,TN
37754,36.1311,-84.0329,Heiskell,TN
37755,36.413,-84.5273,Helenwood,TN
37756,36.3046,-84.4198,Huntsville,TN
37757,36.3011,-84.1429,Jacksboro,TN
37760,36.1106,-83.4645,Jefferson City,TN
37762,36.577,-84.1261,Jellico,TN
37763,35.8225,-84.4925,Kingston,TN
37764,35.9709,-83.6172,Kodak,TN
37765,36.5719,-83.0649,Kyles Ford,TN
37766,36.3979,-84.0865,La Follette,TN
37769,36.2184,-84.1533,Lake City,TN
37770,36.1533,-84.6631,Lancing,TN
37771,35.8393,-84.3166,Lenoir City,TN
37772,35.7882,-84.2188,Lenoir City,TN
37773,36.3878,-83.5864,Lone Mountain,TN
37774,35.7304,-84.3541,Loudon,TN
37777,35.8271,-84.052,Louisville,TN
37778,36.1525,-83.2086,Lowland,TN
37779,36.2152,-83.7561,Luttrell,TN
37801,35.6681,-84.0877,Maryville,TN
37802,35.7475,-83.973,Maryville,TN
37803,35.6603,-83.9849,Maryville,TN
37804,35.7915,-83.8914,Maryville,TN
37806,36.0838,-83.7286,Mascot,TN
37807,36.26,-83.8281,Maynardville,TN
37809,36.1542,-83.0348,Midway,TN
37810,36.1802,-83.103,Mohawk,TN
37811,36.3551,-83.2149,Mooresburg,TN
37813,36.176,-83.265,Morristown,TN
37814,36.2356,-83.3315,Morristown,TN
37815,36.2146,-83.296,Morristown,TN
37816,36.2146,-83.296,Morristown,TN
37818,36.1894,-82.9687,Mosheim,TN
37819,36.5542,-84.212,Newcomb,TN
37820,36.0853,-83.5663,New Market,TN
37821,35.9762,-83.1948,Newport,TN
37822,35.9602,-83.1912,Newport,TN
37824,36.436,-83.6059,New Tazewell,TN
37825,36.4124,-83.6916,New Tazewell,TN
37826,35.559,-84.5863,Niota,TN
37828,36.198,-84.069,Norris,TN
37829,36.0039,-84.6324,Oakdale,TN
37830,35.965,-84.2912,Oak Ridge,TN
37831,35.9627,-84.2962,Oak Ridge,TN
37840,36.0598,-84.3768,Oliver Springs,TN
37841,36.5184,-84.5783,Oneida,TN
37843,36.0079,-83.0513,Parrottsville,TN
37845,36.0934,-84.4394,Petros,TN
37846,35.6805,-84.485,Philadelphia,TN
37847,36.4342,-84.2789,Pioneer,TN
37848,36.2357,-83.6801,Powder Springs,TN
37849,36.0585,-84.0431,Powell,TN
37851,36.5823,-83.9061,Pruden,TN
37852,36.3261,-84.5805,Robbins,TN
37853,35.8363,-83.9129,Rockford,TN
37854,35.8787,-84.7172,Rockwood,TN
37857,36.4201,-82.9423,Rogersville,TN
37860,36.253,-83.1825,Russellville,TN
37861,36.2465,-83.5123,Rutledge,TN
37862,35.7466,-83.643,Sevierville,TN
37863,35.7859,-83.561,Pigeon Forge,TN
37864,35.892,-83.5782,Sevierville,TN
37865,35.8494,-83.741,Seymour,TN
37866,36.3464,-83.8562,Sharps Chapel,TN
37867,36.5771,-83.5571,Shawanee,TN
37868,35.7927,-83.5581,Pigeon Forge,TN
37869,36.5185,-83.2413,Sneedville,TN
37870,36.4634,-83.8352,Speedwell,TN
37871,36.0496,-83.6776,Strawberry Plains,TN
37872,36.2695,-84.6495,Sunbright,TN
37873,36.5258,-82.848,Surgoinsville,TN
37874,35.5981,-84.4577,Sweetwater,TN
37876,35.8659,-83.4794,Sevierville,TN
37877,36.151,-83.403,Talbott,TN
37878,35.6216,-83.9023,Tallassee,TN
37879,36.4771,-83.4952,Tazewell,TN
37880,35.6999,-84.6684,Ten Mile,TN
37881,36.401,-83.3415,Thorn Hill,TN
37882,35.6049,-83.8099,Townsend,TN
37885,35.4882,-84.1212,Vonore,TN
37886,35.7456,-83.8047,Walland,TN
37887,36.0968,-84.5852,Wartburg,TN
37888,36.3102,-83.6113,Washburn,TN
37890,36.0815,-83.2933,White Pine,TN
37891,36.2901,-83.1377,Whitesburg,TN
37892,36.5532,-84.3716,Winfield,TN
37901,35.9746,-83.9463,Knoxville,TN
37902,35.9638,-83.9202,Knoxville,TN
37909,35.9476,-84.0214,Knoxville,TN
37912,36.0075,-83.9848,Knoxville,TN
37914,35.9796,-83.7992,Knoxville,TN
37915,35.9705,-83.9,Knoxville,TN
37916,35.9533,-83.9335,Knoxville,TN
37917,36.0012,-83.9137,Knoxville,TN
37918,36.0608,-83.9094,Knoxville,TN
37919,35.9143,-84.0011,Knoxville,TN
37920,35.9107,-83.8593,Knoxville,TN
37921,35.9793,-84.003,Knoxville,TN
37922,35.8615,-84.1004,Knoxville,TN
37923,35.9261,-84.0804,Knoxville,TN
37924,36.0356,-83.8019,Knoxville,TN
37927,35.9746,-83.9463,Knoxville,TN
37928,35.9746,-83.9463,Knoxville,TN
37929,35.9746,-83.9463,Knoxville,TN
37930,35.9746,-83.9463,Knoxville,TN
37931,35.976,-84.1252,Knoxville,TN
37932,35.9225,-84.196,Knoxville,TN
37933,35.9746,-83.9463,Knoxville,TN
37934,35.8729,-84.1791,Knoxville,TN
37938,36.1241,-83.9386,Knoxville,TN
37939,35.9746,-83.9463,Knoxville,TN
37940,35.9746,-83.9463,Knoxville,TN
37950,35.9746,-83.9463,Knoxville,TN
37995,35.9746,-83.9463,Knoxville,TN
37996,35.9746,-83.9463,Knoxville,TN
37997,35.9746,-83.9463,Knoxville,TN
37998,35.9746,-83.9463,Knoxville,TN
38001,35.8109,-89.1566,Alamo,TN
38002,35.2872,-89.706,Arlington,TN
38004,35.4188,-89.7675,Atoka,TN
38006,35.6949,-89.0973,Bells,TN
38007,36.1594,-89.427,Bogota,TN
38008,35.2468,-88.995,Bolivar,TN
38010,35.3697,-89.5759,Braden,TN
38011,35.4639,-89.6991,Brighton,TN
38012,35.6082,-89.2701,Brownsville,TN
38014,35.2871,-89.7232,Brunswick,TN
38015,35.5587,-89.8232,Burlison,TN
38016,35.1798,-89.7588,Cordova,TN
38017,35.0675,-89.6507,Collierville,TN
38018,35.1381,-89.7659,Cordova,TN
38019,35.5635,-89.6301,Covington,TN
38021,35.8758,-89.1647,Crockett Mills,TN
38023,35.4798,-89.9449,Drummonds,TN
38024,36.0366,-89.3809,Dyersburg,TN
38025,36.0392,-89.3802,Dyersburg,TN
38027,35.0553,-89.6785,Collierville,TN
38028,35.1831,-89.6348,Eads,TN
38029,35.2387,-89.8219,Ellendale,TN
38030,36.0119,-89.5913,Finley,TN
38034,35.9102,-89.2346,Friendship,TN
38036,35.3202,-89.6259,Gallaway,TN
38037,35.7961,-89.3938,Gates,TN
38039,35.0581,-89.1822,Grand Junction,TN
38040,35.8852,-89.434,Halls,TN
38041,35.6437,-89.7047,Henning,TN
38042,35.1474,-89.1385,Hickory Valley,TN
38044,35.2053,-88.8032,Hornsby,TN
38045,35.311,-89.2315,Laconia,TN
38046,35.0827,-89.2557,La Grange,TN
38047,36.0905,-89.5035,Lenox,TN
38048,35.1737,-89.546,Macon,TN
38049,35.3903,-89.5486,Mason,TN
38050,35.8296,-89.2331,Maury City,TN
38052,35.0863,-88.911,Middleton,TN
38053,35.3442,-89.9533,Millington,TN
38054,35.3364,-89.8735,Millington,TN
38055,35.3344,-89.8883,Millington,TN
38057,35.0534,-89.3672,Moscow,TN
38058,35.4593,-89.8195,Munford,TN
38059,36.1111,-89.2452,Newbern,TN
38060,35.2091,-89.5033,Oakland,TN
38061,35.065,-88.7675,Pocahontas,TN
38063,35.7558,-89.6399,Ripley,TN
38066,35.0748,-89.5323,Rossville,TN
38067,35.0929,-89.0427,Saulsbury,TN
38068,35.2668,-89.3358,Somerville,TN
38069,35.4639,-89.3644,Stanton,TN
38070,35.9435,-89.237,Tigrett,TN
38071,35.4679,-89.9707,Tipton,TN
38075,35.3684,-89.1518,Whiteville,TN
38076,35.1355,-89.4381,Williston,TN
38077,36.3281,-89.4744,Wynnburg,TN
38079,36.4302,-89.4629,Tiptonville,TN
38080,36.2097,-89.5271,Ridgely,TN
38083,35.3344,-89.8883,Millington,TN
38088,35.1597,-89.7562,Cordova,TN
38101,35.1056,-90.007,Memphis,TN
38103,35.1531,-90.0555,Memphis,TN
38104,35.1326,-90.0037,Memphis,TN
38105,35.1512,-90.035,Memphis,TN
38106,35.1015,-90.0969,Memphis,TN
38107,35.1702,-90.0237,Memphis,TN
38108,35.1761,-89.9695,Memphis,TN
38109,35.0339,-90.1495,Memphis,TN
38111,35.1102,-89.9441,Memphis,TN
38112,35.1478,-89.9767,Memphis,TN
38113,35.1056,-90.007,Memphis,TN
38114,35.0965,-89.9859,Memphis,TN
38115,35.055,-89.8636,Memphis,TN
38116,35.0333,-90.0109,Memphis,TN
38117,35.1152,-89.9053,Memphis,TN
38118,35.0358,-89.9315,Memphis,TN
38119,35.0798,-89.8458,Memphis,TN
38120,35.1235,-89.8522,Memphis,TN
38122,35.159,-89.9213,Memphis,TN
38124,35.1056,-90.007,Memphis,TN
38125,35.0259,-89.7886,Memphis,TN
38126,35.127,-90.0437,Memphis,TN
38127,35.2376,-90.0176,Memphis,TN
38128,35.2262,-89.9262,Memphis,TN
38130,35.1056,-90.007,Memphis,TN
38131,35.0663,-89.9921,Memphis,TN
38132,35.0713,-90.0013,Memphis,TN
38133,35.2129,-89.7943,Memphis,TN
38134,35.1769,-89.8599,Memphis,TN
38135,35.2381,-89.8496,Memphis,TN
38136,35.1056,-90.007,Memphis,TN
38137,35.1056,-90.007,Memphis,TN
38138,35.0848,-89.7993,Germantown,TN
38139,35.0855,-89.7554,Germantown,TN
38141,35.016,-89.8547,Memphis,TN
38145,35.1056,-90.007,Memphis,TN
38148,35.1056,-90.007,Memphis,TN
38150,35.1056,-90.007,Memphis,TN
38151,35.1056,-90.007,Memphis,TN
38152,35.1239,-89.9319,Memphis,TN
38157,35.1056,-90.007,Memphis,TN
38159,35.1056,-90.007,Memphis,TN
38161,35.1056,-90.007,Memphis,TN
38163,35.1056,-90.007,Memphis,TN
38166,35.1056,-90.007,Memphis,TN
38167,35.1056,-90.007,Memphis,TN
38168,35.1056,-90.007,Memphis,TN
38173,35.1056,-90.007,Memphis,TN
38174,35.1056,-90.007,Memphis,TN
38175,35.1056,-90.007,Memphis,TN
38177,35.1056,-90.007,Memphis,TN
38181,35.1056,-90.007,Memphis,TN
38182,35.1056,-90.007,Memphis,TN
38183,35.0889,-89.7917,Germantown,TN
38184,35.1056,-90.007,Memphis,TN
38186,35.1056,-90.007,Memphis,TN
38187,35.1056,-90.007,Memphis,TN
38188,35.1056,-90.007,Memphis,TN
38190,35.1056,-90.007,Memphis,TN
38193,35.1056,-90.007,Memphis,TN
38194,35.1056,-90.007,Memphis,TN
38197,35.1056,-90.007,Memphis,TN
38201,36.1164,-88.5293,Mc Kenzie,TN
38220,35.9879,-88.6706,Atwood,TN
38221,36.245,-88.0358,Big Sandy,TN
38222,36.4449,-88.1647,Buchanan,TN
38223,36.2869,-88.5051,Como,TN
38224,36.3914,-88.4861,Cottage Grove,TN
38225,36.3209,-88.679,Dresden,TN
38226,36.4813,-88.6824,Dukedom,TN
38229,36.22,-88.6084,Gleason,TN
38230,36.1561,-88.7712,Greenfield,TN
38231,36.2111,-88.4268,Henry,TN
38232,36.3497,-89.323,Hornbeak,TN
38233,36.2028,-89.0485,Kenton,TN
38235,35.9894,-88.5639,Mc Lemoresville,TN
38236,36.1719,-88.2725,Mansfield,TN
38237,36.3595,-88.8344,Martin,TN
38238,36.3423,-88.8585,Martin,TN
38240,36.2513,-89.3193,Obion,TN
38241,36.4257,-88.5849,Palmersville,TN
38242,36.3034,-88.3281,Paris,TN
38251,36.4452,-88.3559,Puryear,TN
38253,36.2967,-89.0519,Rives,TN
38254,36.3749,-89.3473,Samburg,TN
38255,36.2386,-88.8638,Sharon,TN
38256,36.3061,-88.1303,Springville,TN
38257,36.4603,-88.8741,South Fulton,TN
38258,36.0263,-88.6201,Trezevant,TN
38259,36.2002,-89.1838,Trimble,TN
38260,36.3655,-89.2107,Troy,TN
38261,36.4323,-89.1164,Union City,TN
38271,36.4763,-89.1126,Woodland Mills,TN
38281,36.4225,-89.051,Union City,TN
38301,35.586,-88.8529,Jackson,TN
38302,35.6337,-88.8285,Jackson,TN
38303,35.6337,-88.8285,Jackson,TN
38305,35.702,-88.7679,Jackson,TN
38308,35.6337,-88.8285,Jackson,TN
38310,35.2585,-88.3988,Adamsville,TN
38311,35.4375,-88.0978,Bath Springs,TN
38313,35.6003,-88.625,Beech Bluff,TN
38314,35.6337,-88.8285,Jackson,TN
38315,35.2673,-88.6264,Bethel Springs,TN
38316,36.0686,-88.8148,Bradford,TN
38317,36.0655,-88.2506,Bruceton,TN
38318,35.9557,-88.2628,Buena Vista,TN
38320,36.0514,-88.1136,Camden,TN
38321,35.8372,-88.5299,Cedar Grove,TN
38324,35.8716,-88.3898,Clarksburg,TN
38326,35.058,-88.2884,Counce,TN
38327,35.2212,-88.2992,Crump,TN
38328,35.6778,-88.2165,Darden,TN
38329,35.5441,-88.1106,Decaturville,TN
38330,36.067,-89.0366,Dyer,TN
38331,35.9667,-89.1333,Eaton,TN
38332,35.4191,-88.4264,Enville,TN
38333,36.1238,-87.9696,Eva,TN
38334,35.3545,-88.5875,Finger,TN
38336,35.7225,-89.0616,Fruitvale,TN
38337,35.7853,-89.014,Gadsden,TN
38338,35.874,-88.8459,Gibson,TN
38339,35.0523,-88.515,Guys,TN
38340,35.3999,-88.6805,Henderson,TN
38341,35.8798,-88.0909,Holladay,TN
38342,36.105,-88.2838,Hollow Rock,TN
38343,35.8269,-88.9263,Humboldt,TN
38344,35.9783,-88.4285,Huntingdon,TN
38345,35.5936,-88.5126,Huron,TN
38346,35.9866,-88.7757,Idlewild,TN
38347,35.4778,-88.4986,Jacks Creek,TN
38348,35.8685,-88.6538,Lavinia,TN
38351,35.6654,-88.4031,Lexington,TN
38352,35.5316,-88.5321,Luray,TN
38355,35.7869,-88.7676,Medina,TN
38356,35.4345,-88.8953,Medon,TN
38357,35.0456,-88.4167,Michie,TN
